CODE	GENE	ID	FUNCTION	PROCESS	COMPONENT
YEAST|SGD=S000005853|UniProtKB=P19524	MYO2	Myosin-2;MYO2;PTN000321372;orthologs	microfilament motor activity(GO:0000146);cytoskeletal motor activity(GO:0003774);actin binding(GO:0003779);protein binding(GO:0005515);calmodulin binding(GO:0005516);ATP binding(GO:0005524);small GTPase binding(GO:0031267);actin filament binding(GO:0051015)	mitochondrion inheritance(GO:0000001);vacuole inheritance(GO:0000011);establishment of mitotic spindle orientation(GO:0000132);vesicle docking involved in exocytosis(GO:0006904);actin filament organization(GO:0007015);membrane addition at site of cytokinesis(GO:0007107);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192);vesicle transport along actin filament(GO:0030050);peroxisome inheritance(GO:0045033);intracellular distribution of mitochondria(GO:0048312);Golgi inheritance(GO:0048313);cell division(GO:0051301)	incipient cellular bud site(GO:0000131);fungal-type vacuole membrane(GO:0000329);cytoplasm(GO:0005737);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);actin cytoskeleton(GO:0015629);membrane(GO:0016020);myosin complex(GO:0016459);transport vesicle(GO:0030133);filamentous actin(GO:0031941);vesicle(GO:0031982);actin filament bundle(GO:0032432);meiotic nuclear membrane microtubule tethering complex(GO:0034993);mating projection tip(GO:0043332);Myo2p-Vac17p-Vac8p transport complex(GO:0071563)
YEAST|SGD=S000003418|UniProtKB=P41895	TFG1	Transcription initiation factor IIF subunit alpha;TFG1;PTN000313962;orthologs	TFIIF-class transcription factor complex binding(GO:0001096);DNA binding(GO:0003677);RNA polymerase II general transcription initiation factor activity(GO:0016251);protein phosphatase activator activity(GO:0072542)	transcriptional start site selection at RNA polymerase II promoter(GO:0001174);transcription initiation at RNA polymerase II promoter(GO:0006367);transcription elongation by RNA polymerase II(GO:0006368);positive regulation of transcription elongation by RNA polymerase II(GO:0032968)	nucleus(GO:0005634);transcription factor TFIIF complex(GO:0005674)
YEAST|SGD=S000000874|UniProtKB=P40046	VTC1	Vacuolar transporter chaperone complex subunit 1;VTC1;;orthologs	mRNA binding(GO:0003729)	polyphosphate metabolic process(GO:0006797);polyphosphate biosynthetic process(GO:0006799);vacuolar transport(GO:0007034);microautophagy(GO:0016237);vacuole fusion, non-autophagic(GO:0042144)	fungal-type vacuole membrane(GO:0000329);autophagosome membrane(GO:0000421);cytoplasm(GO:0005737);vacuole(GO:0005773);vacuolar membrane(GO:0005774);endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);cell cortex(GO:0005938);membrane(GO:0016020);cytoplasmic vesicle(GO:0031410);nuclear membrane(GO:0031965);vacuolar transporter chaperone complex(GO:0033254)
YEAST|SGD=S000005041|UniProtKB=P50947	PHO23	Transcriptional regulatory protein PHO23;PHO23;PTN000036079;orthologs	zinc ion binding(GO:0008270);methylated histone binding(GO:0035064);metal ion binding(GO:0046872)	chromatin organization(GO:0006325);regulation of DNA-templated transcription(GO:0006355);negative regulation of transcription by RNA polymerase I(GO:0016479);cellular response to heat(GO:0034605);positive regulation of transcription by RNA polymerase II(GO:0045944);negative regulation of silent mating-type cassette heterochromatin formation(GO:0061186);negative regulation of rDNA heterochromatin formation(GO:0061188);positive regulation of invasive growth in response to glucose limitation(GO:2000219)	histone deacetylase complex(GO:0000118);chromatin(GO:0000785);nucleus(GO:0005634);Rpd3L complex(GO:0033698);Rpd3L-Expanded complex(GO:0070210)
YEAST|SGD=S000003849|UniProtKB=P47134	BIR1	Protein BIR1;BIR1;PTN008216662;orthologs	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	mitotic spindle elongation(GO:0000022);apoptotic process(GO:0006915);chromosome segregation(GO:0007059);mitotic spindle assembly checkpoint signaling(GO:0007094);sister chromatid biorientation(GO:0031134);cell division(GO:0051301)	kinetochore(GO:0000776);nucleus(GO:0005634);cytoplasm(GO:0005737);mitochondrion(GO:0005739);spindle(GO:0005819);microtubule(GO:0005874);chromosome passenger complex(GO:0032133);spindle midzone(GO:0051233)
YEAST|SGD=S000003664|UniProtKB=P08018	PBS2	MAP kinase kinase PBS2;PBS2;PTN000684661;orthologs	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);MAP kinase kinase activity(GO:0004708);protein tyrosine kinase activity(GO:0004713);MAP-kinase scaffold activity(GO:0005078);protein binding(GO:0005515);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	MAPK cascade(GO:0000165);protein import into nucleus(GO:0006606);hyperosmotic response(GO:0006972);actin filament organization(GO:0007015);osmosensory signaling pathway(GO:0007231);osmosensory signaling pathway via Sho1 osmosensor(GO:0007232);p38MAPK cascade(GO:0038066);response to antibiotic(GO:0046677);cellular hyperosmotic response(GO:0071474)	cytoplasm(GO:0005737);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);cytoplasmic stress granule(GO:0010494)
YEAST|SGD=S000005482|UniProtKB=P38925	SMF1	Manganese transporter SMF1;SMF1;PTN000194545;orthologs	manganese ion transmembrane transporter activity(GO:0005384);cadmium ion transmembrane transporter activity(GO:0015086);solute:proton symporter activity(GO:0015295);inorganic cation transmembrane transporter activity(GO:0022890);metal ion binding(GO:0046872);metal ion transmembrane transporter activity(GO:0046873)	copper ion transport(GO:0006825);iron ion transport(GO:0006826);manganese ion transport(GO:0006828);intracellular copper ion homeostasis(GO:0006878);cadmium ion transport(GO:0015691);metal ion transport(GO:0030001);intracellular manganese ion homeostasis(GO:0030026);iron ion transmembrane transport(GO:0034755);cadmium ion transmembrane transport(GO:0070574);manganese ion transmembrane transport(GO:0071421);proton transmembrane transport(GO:1902600)	fungal-type vacuole(GO:0000324);plasma membrane(GO:0005886);membrane(GO:0016020)
YEAST|SGD=S000005643|UniProtKB=P33297	RPT5	26S proteasome regulatory subunit 6A;RPT5;PTN000553093;orthologs	ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);proteasome-activating activity(GO:0036402)	ubiquitin-dependent protein catabolic process(GO:0006511);positive regulation of macromolecule metabolic process(GO:0010604);proteasome-mediated ubiquitin-dependent protein catabolic process(GO:0043161);positive regulation of RNA polymerase II transcription preinitiation complex assembly(GO:0045899);proteasome regulatory particle assembly(GO:0070682);positive regulation of proteasomal protein catabolic process(GO:1901800)	proteasome complex(GO:0000502);nucleus(GO:0005634);cytoplasm(GO:0005737);proteasome regulatory particle, base subcomplex(GO:0008540)
YEAST|SGD=S000002242|UniProtKB=Q07478	SUB2	ATP-dependent RNA helicase SUB2;SUB2;PTN002776530;orthologs	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);RNA helicase activity(GO:0003724);mRNA binding(GO:0003729);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787);ATP hydrolysis activity(GO:0016887)	mRNA splicing, via spliceosome(GO:0000398);transcription-coupled nucleotide-excision repair(GO:0006283);transcription elongation by RNA polymerase II(GO:0006368);mRNA processing(GO:0006397);mRNA export from nucleus(GO:0006406);RNA splicing(GO:0008380);gene expression(GO:0010467);mRNA 3'-end processing(GO:0031124);subtelomeric heterochromatin formation(GO:0031509);mRNA transport(GO:0051028)	transcription export complex(GO:0000346);chromosome, telomeric region(GO:0000781);nucleus(GO:0005634);spliceosomal complex(GO:0005681);cytoplasm(GO:0005737)
YEAST|SGD=S000003974|UniProtKB=Q12473	FRE6	Ferric reductase transmembrane component 6;FRE6;PTN000796570;orthologs	ferric-chelate reductase activity(GO:0000293);oxidoreductase activity(GO:0016491);metal ion binding(GO:0046872);ferric-chelate reductase (NADPH) activity(GO:0052851)	transition metal ion transport(GO:0000041);iron ion transport(GO:0006826);intracellular iron ion homeostasis(GO:0006879);copper ion import(GO:0015677)	fungal-type vacuole(GO:0000324);fungal-type vacuole membrane(GO:0000329);vacuole(GO:0005773);vacuolar membrane(GO:0005774);plasma membrane(GO:0005886);membrane(GO:0016020)
YEAST|SGD=S000002286|UniProtKB=Q99385	VCX1	Vacuolar calcium ion transporter;VCX1;PTN000771881;orthologs	calcium:proton antiporter activity(GO:0015369);potassium:proton antiporter activity(GO:0015386);metal ion binding(GO:0046872)	calcium ion transport(GO:0006816);intracellular calcium ion homeostasis(GO:0006874);transmembrane transport(GO:0055085);calcium ion transmembrane transport(GO:0070588);potassium ion transmembrane transport(GO:0071805);proton transmembrane transport(GO:1902600)	fungal-type vacuole(GO:0000324);fungal-type vacuole membrane(GO:0000329);vacuole(GO:0005773);vacuolar membrane(GO:0005774);membrane(GO:0016020)
YEAST|SGD=S000001887|UniProtKB=P43583	BLM10	Proteasome activator BLM10;BLM10;PTN000793578;orthologs	peptidase activator activity(GO:0016504);lysine-acetylated histone binding(GO:0070577);proteasome binding(GO:0070628)	DNA repair(GO:0006281);proteasomal ubiquitin-independent protein catabolic process(GO:0010499);proteasome assembly(GO:0043248);regulation of proteasomal protein catabolic process(GO:0061136);proteasome storage granule assembly(GO:1902906);proteasome core complex import into nucleus(GO:1990236)	nucleus(GO:0005634);cytoplasm(GO:0005737);cytosol(GO:0005829);proteasome storage granule(GO:0034515)
YEAST|SGD=S000001811|UniProtKB=P0CE68	NFT1	ABC transporter NFT1;NFT1;PTN002384297;orthologs	molecular_function(GO:0003674);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);ATPase-coupled transmembrane transporter activity(GO:0042626);ABC-type transporter activity(GO:0140359)	macroautophagy(GO:0016236);transmembrane transport(GO:0055085)	fungal-type vacuole membrane(GO:0000329);membrane(GO:0016020)
YEAST|SGD=S000002667|UniProtKB=Q03935	YAP6	AP-1-like transcription factor YAP6;YAP6;;orthologs	DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity(GO:0001010);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	negative regulation of transcription by RNA polymerase II(GO:0000122);regulation of DNA-templated transcription(GO:0006355);positive regulation of transcription by RNA polymerase II(GO:0045944)	nucleus(GO:0005634)
YEAST|SGD=S000004680|UniProtKB=Q04779	RCO1	Transcriptional regulatory protein RCO1;RCO1;PTN001236208;orthologs	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	chromatin organization(GO:0006325);regulation of transcription by RNA polymerase II(GO:0006357);transcription elongation by RNA polymerase II(GO:0006368);regulation of DNA-templated DNA replication initiation(GO:0030174);positive regulation of transcription by RNA polymerase II(GO:0045944);negative regulation of antisense RNA transcription(GO:0060195)	histone deacetylase complex(GO:0000118);nucleus(GO:0005634);Rpd3S complex(GO:0032221)
YEAST|SGD=S000001309|UniProtKB=P40528	SYG1	Protein SYG1;SYG1;PTN000081943;orthologs	inositol hexakisphosphate binding(GO:0000822);molecular_function(GO:0003674);phosphate transmembrane transporter activity(GO:0005315)	phosphate ion transport(GO:0006817);signal transduction(GO:0007165);cellular response to phosphate starvation(GO:0016036)	fungal-type vacuole membrane(GO:0000329);cytoplasm(GO:0005737);mitochondrion(GO:0005739);Golgi apparatus(GO:0005794);plasma membrane(GO:0005886);membrane(GO:0016020)
YEAST|SGD=S000002399|UniProtKB=P35688	LRG1	Rho-GTPase-activating protein LRG1;LRG1;PTN000571323;orthologs	GTPase activator activity(GO:0005096);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	cytogamy(GO:0000755);signal transduction(GO:0007165);actin cytoskeleton organization(GO:0030036);sporulation resulting in formation of a cellular spore(GO:0030435);negative regulation of Rho protein signal transduction(GO:0035024);regulation of fungal-type cell wall organization(GO:0060237);negative regulation of protein kinase C signaling(GO:0090038);regulation of cell wall (1->3)-beta-D-glucan biosynthetic process(GO:0090334)	incipient cellular bud site(GO:0000131);cytoplasm(GO:0005737);mitochondrion(GO:0005739);cellular bud(GO:0005933);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);site of polarized growth(GO:0030427);mating projection tip(GO:0043332)
YEAST|SGD=S000003620|UniProtKB=P47029	ALY2	Arrestin-related trafficking adapter 3;ALY2;PTN000127506;orthologs	protein-macromolecule adaptor activity(GO:0030674);ubiquitin protein ligase binding(GO:0031625)	regulation of intracellular transport(GO:0032386);regulation of intracellular pH(GO:0051453);ubiquitin-dependent endocytosis(GO:0070086);cellular response to L-arginine(GO:1903577);positive regulation of ubiquitin-dependent endocytosis(GO:2000397)	cytoplasm(GO:0005737);early endosome(GO:0005769);late endosome(GO:0005770);cytosol(GO:0005829)
YEAST|SGD=S000002614|UniProtKB=Q03466	EBS1	Nonsense-mediated mRNA decay factor EBS1;EBS1;PTN001812700;orthologs	molecular_function(GO:0003674);telomeric DNA binding(GO:0042162);telomerase RNA binding(GO:0070034)	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay(GO:0000184);DNA recombination(GO:0006310);negative regulation of translation(GO:0017148)	chromosome, telomeric region(GO:0000781);P-body(GO:0000932);nucleus(GO:0005634);chromosome(GO:0005694);telomerase holoenzyme complex(GO:0005697);cytoplasm(GO:0005737)
YEAST|SGD=S000005913|UniProtKB=P05066	PHR1	Deoxyribodipyrimidine photo-lyase, mitochondrial;PHR1;PTN000155950;orthologs	nucleotide binding(GO:0000166);DNA binding(GO:0003677);mRNA binding(GO:0003729);deoxyribodipyrimidine photo-lyase activity(GO:0003904);lyase activity(GO:0016829);FAD binding(GO:0071949);organic cyclic compound binding(GO:0097159)	photoreactive repair(GO:0000719);nucleobase-containing compound metabolic process(GO:0006139);DNA repair(GO:0006281);response to stress(GO:0006950);circadian regulation of gene expression(GO:0032922);entrainment of circadian clock by photoperiod(GO:0043153)	nucleus(GO:0005634);cytoplasm(GO:0005737);mitochondrion(GO:0005739)
YEAST|SGD=S000000931|UniProtKB=P38990	SAK1	SNF1-activating kinase 1;SAK1;PTN000680333;orthologs	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	regulation of glycogen biosynthetic process(GO:0005979);protein phosphorylation(GO:0006468);cellular response to glucose starvation(GO:0042149);regulation of DNA-templated DNA replication(GO:0090329);regulation of protein localization to nucleus(GO:1900180);regulation of pseudohyphal growth(GO:2000220)	cytoplasm(GO:0005737);cytosol(GO:0005829)
YEAST|SGD=S000002976|UniProtKB=P05030	PMA1	Plasma membrane ATPase 1;PMA1;PTN000644071;orthologs	ATP binding(GO:0005524);P-type proton-exporting transporter activity(GO:0008553);P-type ion transporter activity(GO:0015662);ATP hydrolysis activity(GO:0016887);ATPase-coupled monoatomic cation transmembrane transporter activity(GO:0019829);inorganic cation transmembrane transporter activity(GO:0022890);metal ion binding(GO:0046872)	regulation of intracellular pH(GO:0051453);transmembrane transport(GO:0055085);inorganic cation transmembrane transport(GO:0098662);proton export across plasma membrane(GO:0120029);proton transmembrane transport(GO:1902600);proteasome storage granule assembly(GO:1902906);positive regulation of TORC1 signaling(GO:1904263)	mitochondrion(GO:0005739);cytosol(GO:0005829);plasma membrane(GO:0005886);membrane(GO:0016020);eisosome(GO:0032126);membrane raft(GO:0045121)
YEAST|SGD=S000005215|UniProtKB=P41832	BNI1	Protein BNI1;BNI1;PTN000575766;orthologs	actin binding(GO:0003779);profilin binding(GO:0005522);small GTPase binding(GO:0031267)	establishment of mitotic spindle orientation(GO:0000132);budding cell apical bud growth(GO:0007118);actin cytoskeleton organization(GO:0030036);regulation of protein localization(GO:0032880);regulation of actin cytoskeleton organization(GO:0032956);actin nucleation(GO:0045010);barbed-end actin filament capping(GO:0051016);actin filament bundle assembly(GO:0051017);cell division(GO:0051301);formin-nucleated actin cable assembly(GO:0070649);cellular hyperosmotic response(GO:0071474);mitotic actomyosin contractile ring assembly(GO:1903475)	incipient cellular bud site(GO:0000131);polarisome(GO:0000133);prospore membrane(GO:0005628);cytoplasm(GO:0005737);cytosol(GO:0005829);cytoskeleton(GO:0005856);actin filament(GO:0005884);plasma membrane(GO:0005886);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);cell cortex(GO:0005938);actin cytoskeleton(GO:0015629);cell division site(GO:0032153);cell projection(GO:0042995);mating projection tip(GO:0043332)
YEAST|SGD=S000003623|UniProtKB=P09880	TRL1	tRNA ligase;TRL1;PTN000782260;orthologs	RNA ligase (ATP) activity(GO:0003972);2',3'-cyclic-nucleotide 3'-phosphodiesterase activity(GO:0004113);endonuclease activity(GO:0004519);ATP binding(GO:0005524);phosphoric diester hydrolase activity(GO:0008081);kinase activity(GO:0016301);ligase activity(GO:0016874);GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity(GO:0051730)	tRNA splicing, via endonucleolytic cleavage and ligation(GO:0006388);tRNA processing(GO:0008033);positive regulation of translation in response to stress(GO:0032056);IRE1-mediated unfolded protein response(GO:0036498);nuclear-transcribed mRNA catabolic process, no-go decay(GO:0070966);regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay(GO:2000622)	nucleus(GO:0005634);nuclear inner membrane(GO:0005637);cytoplasm(GO:0005737)
YEAST|SGD=S000002780|UniProtKB=Q06385	VPS74	Vacuolar protein sorting-associated protein 74;VPS74;PTN000295030;orthologs	lipid binding(GO:0008289);enzyme binding(GO:0019899);phosphatidylinositol-4-phosphate binding(GO:0070273)	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum(GO:0006890);Golgi organization(GO:0007030);protein transport(GO:0015031);endoplasmic reticulum unfolded protein response(GO:0030968);Golgi to plasma membrane protein transport(GO:0043001);protein retention in Golgi apparatus(GO:0045053);Golgi vesicle budding(GO:0048194);regulation of phosphatidylinositol dephosphorylation(GO:0060304)	Golgi membrane(GO:0000139);nucleus(GO:0005634);cytoplasm(GO:0005737);Golgi apparatus(GO:0005794);Golgi medial cisterna(GO:0005797);trans-Golgi network(GO:0005802);cytosol(GO:0005829);membrane(GO:0016020);Golgi cisterna(GO:0031985);Golgi cisterna membrane(GO:0032580)
YEAST|SGD=S000004367|UniProtKB=Q05937	STP3	Zinc finger protein STP3;STP3;;orthologs	RNA polymerase II cis-regulatory region sequence-specific DNA binding(GO:0000978);DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);zinc ion binding(GO:0008270);sequence-specific DNA binding(GO:0043565);metal ion binding(GO:0046872)	regulation of transcription by RNA polymerase II(GO:0006357);biological_process(GO:0008150)	nucleus(GO:0005634)
YEAST|SGD=S000005294|UniProtKB=P20095	PRP2	Pre-mRNA-splicing factor ATP-dependent RNA helicase-like protein PRP2;PRP2;PTN000434067;orthologs	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);RNA helicase activity(GO:0003724);helicase activity(GO:0004386);ATP binding(GO:0005524);ATP-dependent activity, acting on RNA(GO:0008186);hydrolase activity(GO:0016787);ATP hydrolysis activity(GO:0016887)	generation of catalytic spliceosome for first transesterification step(GO:0000349);RNA processing(GO:0006396);mRNA processing(GO:0006397);RNA splicing(GO:0008380);ribonucleoprotein complex biogenesis(GO:0022613);snoRNA splicing(GO:0034247)	intracellular anatomical structure(GO:0005622);nucleus(GO:0005634);U2-type catalytic step 1 spliceosome(GO:0071006);ribonucleoprotein complex(GO:1990904)
YEAST|SGD=S000005314|UniProtKB=P53599	SSK2	MAP kinase kinase kinase SSK2;SSK2;PTN000686182;orthologs	actin binding(GO:0003779);protein serine/threonine kinase activity(GO:0004674);MAP kinase kinase kinase activity(GO:0004709);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	osmosensory signaling via phosphorelay pathway(GO:0007234);regulation of actin cytoskeleton organization(GO:0032956);p38MAPK cascade(GO:0038066);stress-activated MAPK cascade(GO:0051403);cellular hyperosmotic response(GO:0071474)	incipient cellular bud site(GO:0000131);cytoplasm(GO:0005737);cytosol(GO:0005829);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);cell cortex(GO:0005938)
YEAST|SGD=S000001174|UniProtKB=P38836	ECM14	Inactive metallocarboxypeptidase ECM14;ECM14;PTN000194408;orthologs	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	proteolysis(GO:0006508);cell wall organization(GO:0071555)	fungal-type vacuole(GO:0000324);extracellular region(GO:0005576);extracellular space(GO:0005615);vacuole(GO:0005773)
YEAST|SGD=S000002510|UniProtKB=P32917	STE5	Protein STE5;STE5;;orthologs	MAP-kinase scaffold activity(GO:0005078);phosphatidylinositol-4,5-bisphosphate binding(GO:0005546);kinase binding(GO:0019900);G-protein beta-subunit binding(GO:0031681)	MAPK cascade(GO:0000165);pheromone-dependent signal transduction involved in conjugation with cellular fusion(GO:0000750);invasive growth in response to glucose limitation(GO:0001403);positive regulation of protein phosphorylation(GO:0001934);response to pheromone(GO:0019236);negative regulation of MAPK cascade(GO:0043409)	nucleus(GO:0005634);cytoplasm(GO:0005737);plasma membrane(GO:0005886);mating projection tip(GO:0043332);mating projection tip membrane(GO:0070867)
YEAST|SGD=S000002981|UniProtKB=P12383	PDR1	Transcription factor PDR1;PDR1;PTN005325569;orthologs	DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA-binding transcription activator activity, RNA polymerase II-specific(GO:0001228);DNA binding(GO:0003677);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	DNA-templated transcription(GO:0006351);regulation of DNA-templated transcription(GO:0006355);positive regulation of transcription by RNA polymerase II(GO:0045944);cellular response to xenobiotic stimulus(GO:0071466);positive regulation of cellular response to drug(GO:2001040)	nucleus(GO:0005634);cytosol(GO:0005829)
YEAST|SGD=S000001128|UniProtKB=Q00539	NAM8	Protein NAM8;NAM8;PTN002540085;orthologs	RNA binding(GO:0003723);mRNA binding(GO:0003729)	mRNA splicing, via spliceosome(GO:0000398);mRNA splice site recognition(GO:0006376);mRNA processing(GO:0006397);RNA splicing(GO:0008380);positive regulation of mRNA splicing, via spliceosome(GO:0048026)	commitment complex(GO:0000243);nucleus(GO:0005634);spliceosomal complex(GO:0005681);U1 snRNP(GO:0005685);cytoplasm(GO:0005737);cytosol(GO:0005829);intracellular organelle(GO:0043229);U2-type prespliceosome(GO:0071004)
YEAST|SGD=S000005874|UniProtKB=P52489	PYK2	Pyruvate kinase 2;PYK2;PTN000212779;orthologs	magnesium ion binding(GO:0000287);pyruvate kinase activity(GO:0004743);ATP binding(GO:0005524);kinase activity(GO:0016301);potassium ion binding(GO:0030955);metal ion binding(GO:0046872);melatonin binding(GO:1904408)	pyruvate metabolic process(GO:0006090);glycolytic process(GO:0006096);monocarboxylic acid metabolic process(GO:0032787)	cytoplasm(GO:0005737);mitochondrion(GO:0005739)
YEAST|SGD=S000005564|UniProtKB=P32480	HIR2	Protein HIR2;HIR2;PTN000352714;orthologs	DNA binding(GO:0003677);transcription corepressor activity(GO:0003714);nucleosome binding(GO:0031491)	negative regulation of transcription by RNA polymerase II(GO:0000122);chromatin organization(GO:0006325);chromatin remodeling(GO:0006338);DNA-templated transcription(GO:0006351);regulation of DNA-templated transcription(GO:0006355);negative regulation of transcription by RNA polymerase III(GO:0016480);transcription elongation-coupled chromatin remodeling(GO:0140673)	HIR complex(GO:0000417);chromatin(GO:0000785);nucleus(GO:0005634);chromosome(GO:0005694);cytosol(GO:0005829)
YEAST|SGD=S000006349|UniProtKB=P49089	ASN1	Asparagine synthetase [glutamine-hydrolyzing] 1;ASN1;PTN000206465;orthologs	asparagine synthase (glutamine-hydrolyzing) activity(GO:0004066);ATP binding(GO:0005524);ligase activity(GO:0016874)	asparagine biosynthetic process(GO:0006529);glutamine metabolic process(GO:0006541);L-asparagine biosynthetic process(GO:0070981)	cytoplasm(GO:0005737);cytosol(GO:0005829)
YEAST|SGD=S000003315|UniProtKB=P12754	GCD2	Translation initiation factor eIF-2B subunit delta;GCD2;PTN000027967;orthologs	translation initiation factor activity(GO:0003743);guanyl-nucleotide exchange factor activity(GO:0005085);enzyme regulator activity(GO:0030234)	translation(GO:0006412);translational initiation(GO:0006413);regulation of translation(GO:0006417);regulation of translational initiation(GO:0006446)	cytoplasm(GO:0005737);cytosol(GO:0005829);eukaryotic translation initiation factor 2B complex(GO:0005851);guanyl-nucleotide exchange factor complex(GO:0032045)
YEAST|SGD=S000000946|UniProtKB=P39944	UBP5	Ubiquitin carboxyl-terminal hydrolase 5;UBP5;PTN002728464;orthologs	cysteine-type deubiquitinase activity(GO:0004843);cysteine-type peptidase activity(GO:0008234);zinc ion binding(GO:0008270)	proteolysis(GO:0006508);protein deubiquitination(GO:0016579)	incipient cellular bud site(GO:0000131);cellular bud neck(GO:0005935)
YEAST|SGD=S000003820|UniProtKB=P47116	PTK2	Serine_threonine-protein kinase PTK2_STK2;PTK2;PTN000679479;orthologs	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	G1/S transition of mitotic cell cycle(GO:0000082);spermine transport(GO:0000296);protein phosphorylation(GO:0006468);intracellular monoatomic ion homeostasis(GO:0006873);regulation of cell size(GO:0008361);putrescine transport(GO:0015847);spermidine transport(GO:0015848)	nucleus(GO:0005634);cytoplasm(GO:0005737);plasma membrane(GO:0005886)
YEAST|SGD=S000001528|UniProtKB=P20457	PRI2	DNA primase large subunit;PRI2;PTN000056890;orthologs	DNA binding(GO:0003677);single-stranded DNA binding(GO:0003697);DNA primase activity(GO:0003896);metal ion binding(GO:0046872);4 iron, 4 sulfur cluster binding(GO:0051539)	DNA replication(GO:0006260);DNA-templated DNA replication(GO:0006261);DNA replication, synthesis of primer(GO:0006269);DNA replication initiation(GO:0006270);double-strand break repair(GO:0006302)	nucleus(GO:0005634);nuclear envelope(GO:0005635);alpha DNA polymerase:primase complex(GO:0005658);primosome complex(GO:1990077)
YEAST|SGD=S000001570|UniProtKB=Q00873	CYT2	Holocytochrome-c1 synthase;CYT2;PTN000297248;orthologs	holocytochrome-c synthase activity(GO:0004408);lyase activity(GO:0016829);metal ion binding(GO:0046872)	cytochrome c-heme linkage(GO:0018063)	mitochondrion(GO:0005739);mitochondrial inner membrane(GO:0005743);mitochondrial intermembrane space(GO:0005758)
YEAST|SGD=S000004982|UniProtKB=P28834	IDH1	Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial;IDH1;PTN000216888;orthologs	magnesium ion binding(GO:0000287);RNA binding(GO:0003723);isocitrate dehydrogenase (NAD+) activity(GO:0004449);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616);metal ion binding(GO:0046872);NAD binding(GO:0051287)	tricarboxylic acid cycle(GO:0006099);isocitrate metabolic process(GO:0006102);glutamate biosynthetic process(GO:0006537)	mitochondrion(GO:0005739);mitochondrial intermembrane space(GO:0005758);mitochondrial matrix(GO:0005759);cytosol(GO:0005829);mitochondrial nucleoid(GO:0042645);isocitrate dehydrogenase complex (NAD+)(GO:0045242)
YEAST|SGD=S000005562|UniProtKB=P32854	PEP12	Syntaxin PEP12;PEP12;PTN000461489;orthologs	SNARE binding(GO:0000149);SNAP receptor activity(GO:0005484)	vacuole inheritance(GO:0000011);intracellular protein transport(GO:0006886);Golgi to vacuole transport(GO:0006896);vesicle fusion(GO:0006906);vesicle-mediated transport(GO:0016192);macroautophagy(GO:0016236);cytoplasm to vacuole targeting by the Cvt pathway(GO:0032258);vesicle docking(GO:0048278)	fungal-type vacuole membrane(GO:0000329);cytoplasm(GO:0005737);endosome(GO:0005768);Golgi apparatus(GO:0005794);cytosol(GO:0005829);endomembrane system(GO:0012505);membrane(GO:0016020);SNARE complex(GO:0031201)
